id,ranking_score,geography_name,sq_meters,price,year_of_construction,ad_type,floor,rooms,subtype,price_per_sqrm
43413230,135.4,northern sub,180,360000,2004,simple,2,3,apartment,2000.0
36975933,55.1,northern sub,135,290000,1982,simple,1,3,apartment,2148.0
39001461,53.7,northern sub,270,1000000,1960,simple,ground-floor,4,detached,3704.0
39083250,90.9,northern sub,150,500000,1960,simple,basement,1,detached,3333.0
39180759,90.5,northern sub,405,1200000,1995,simple,ground-floor,1,maisonette,2963.0
39253235,152.5,northern sub,300,480000,1994,simple,ground-floor,4,maisonette,1600.0
42983690,146.0,northern sub,510,1450000,1994,simple,ground-floor,5,detached,2843.0
35556858,163.5,northern sub,197,480000,1988,simple,ground-floor,3,maisonette,2437.0
36993169,61.9,northern sub,230,850000,1985,simple,ground-floor,4,detached,3696.0
35631809,115.1,northern sub,365,1000000,1996,simple,ground-floor,4,detached,2740.0
35768145,161.5,northern sub,230,490000,1990,simple,ground-floor,4,maisonette,2130.0
37001066,113.0,northern sub,350,700000,1991,simple,ground-floor,4,detached,2000.0
39363829,117.1,northern sub,600,1550000,1989,simple,ground-floor,7,detached,2583.0
37014750,47.1,northern sub,300,700000,2002,simple,ground-floor,4,maisonette,2333.0
36047112,173.5,northern sub,300,1100000,1975,simple,ground-floor,4,detached,3667.0
37017828,63.8,northern sub,125,260000,1985,simple,3,2,apartment,2080.0
36362957,141.0,northern sub,270,780000,1999,simple,ground-floor,4,detached,2889.0
36532165,156.0,northern sub,480,1150000,1980,simple,ground-floor,5,detached,2396.0
37026029,133.7,northern sub,340,500000,1985,simple,1,4,maisonette,1471.0
43063017,159.0,northern sub,30,60000,1981,simple,ground-floor,1,studio,2000.0
39459088,149.0,northern sub,325,675000,1990,simple,ground-floor,4,apartment,2077.0
36707501,149.5,northern sub,240,550000,1980,simple,1,4,apartment,2292.0
39543623,137.0,northern sub,370,750000,1991,simple,1,4,maisonette,2027.0
39580992,122.7,northern sub,360,800000,2005,simple,mezzanine,4,maisonette,2222.0
37036723,73.9,northern sub,400,1300000,1985,simple,ground-floor,3,maisonette,3250.0
39636179,51.0,northern sub,600,1300000,1969,simple,ground-floor,5,detached,2167.0
39653562,97.8,northern sub,193,550000,1980,simple,3,3,apartment,2850.0
40336606,106.0,northern sub,260,440000,1960,simple,ground-floor,3,apartment,1692.0
39714962,125.3,northern sub,305,520000,1996,simple,ground-floor,3,maisonette,1705.0
43096013,101.8,northern sub,200,450000,1980,premium,2,3,apartment,2250.0
39723010,151.0,northern sub,220,550000,1991,simple,ground-floor,4,apartment,2500.0
43308447,71.3,northern sub,365,1000000,2000,simple,ground-floor,3,detached,2740.0
37042359,140.9,northern sub,340,1300000,1985,simple,1,4,maisonette,3824.0
40477385,148.0,northern sub,100,380000,1985,simple,3,2,apartment,3800.0
40483736,94.5,northern sub,600,950000,1975,simple,ground-floor,7,detached,1583.0
40533324,130.7,northern sub,123,290000,1973,simple,2,3,apartment,2358.0
39802030,149.5,northern sub,200,680000,1982,simple,1,3,apartment,3400.0
40557537,129.5,northern sub,480,750000,1996,simple,ground-floor,5,detached,1562.0
39894899,84.0,northern sub,208,750000,1960,simple,ground-floor,3,detached,3606.0
39924792,92.8,northern sub,66,120000,1975,simple,3,1,apartment,1818.0
41025921,156.0,northern sub,200,490000,1986,simple,1,3,apartment,2450.0
39925147,143.8,northern sub,328,880000,2011,simple,ground-floor,3,maisonette,2683.0
39929073,155.0,northern sub,200,350000,2008,simple,1,4,apartment,1750.0
39954311,137.0,northern sub,480,1200000,1975,simple,ground-floor,3,detached,2500.0
41029275,79.6,northern sub,240,850000,2000,simple,1,3,apartment,3542.0
40619144,118.3,northern sub,790,2500000,2016,simple,ground-floor,4,detached,3165.0
37064862,110.8,northern sub,350,1400000,2010,simple,ground-floor,4,maisonette,4000.0
40647308,129.0,northern sub,620,2000000,2015,simple,1,5,detached,3226.0
40125979,109.0,northern sub,223,420000,1969,simple,1,3,apartment,1883.0
37065841,80.0,northern sub,128,260000,1982,simple,1,2,apartment,2031.0
41984826,98.0,northern sub,247,450000,1970,simple,1,4,apartment,1822.0
37069924,83.0,northern sub,220,400000,2001,simple,ground-floor,3,apartment,1818.0
40704212,93.6,northern sub,165,450000,1965,simple,ground-floor,3,apartment,2727.0
40753797,132.2,northern sub,140,300000,1983,simple,3,3,apartment,2143.0
40757058,140.0,northern sub,365,1000000,1995,simple,ground-floor,3,detached,2740.0
40762787,139.8,northern sub,500,1200000,2010,simple,ground-floor,6,detached,2400.0
37069925,78.5,northern sub,280,560000,2001,simple,ground-floor,4,maisonette,2000.0
40808630,133.5,northern sub,740,2200000,2000,simple,ground-floor,6,villa,2973.0
42102189,136.5,northern sub,180,450000,1997,premium,ground-floor,3,maisonette,2500.0
42129886,159.5,northern sub,480,1200000,1975,simple,ground-floor,3,maisonette,2500.0
40905839,136.5,northern sub,260,1060000,2014,simple,2,4,apartment,4077.0
41040203,110.3,northern sub,300,450000,1994,simple,ground-floor,3,maisonette,1500.0
43403790,146.0,northern sub,430,1050000,1988,star,2,6,apartment,2442.0
37112336,102.5,northern sub,175,330000,2014,simple,ground-floor,4,maisonette,1886.0
43425138,114.2,northern sub,340,1200000,1972,simple,ground-floor,0,maisonette,3529.0
43425569,161.7,northern sub,370,700000,1991,premium,ground-floor,4,detached,1892.0
41064545,100.9,northern sub,542,900000,2001,simple,ground-floor,4,maisonette,1661.0
41064620,84.8,northern sub,530,1800000,2009,simple,ground-floor,3,maisonette,3396.0
37213034,110.4,northern sub,255,800000,2012,simple,ground-floor,3,maisonette,3137.0
41064642,111.6,northern sub,150,500000,1959,simple,ground-floor,1,detached,3333.0
37213763,89.2,northern sub,480,1400000,1982,simple,ground-floor,5,detached,2917.0
37221593,121.4,northern sub,165,650000,1970,simple,ground-floor,3,detached,3939.0
41067417,110.1,northern sub,252,480000,1982,simple,ground-floor,3,maisonette,1905.0
43102064,166.1,northern sub,150,500000,2008,premium,1,3,apartment,3333.0
43102452,115.8,northern sub,700,2200000,2005,simple,ground-floor,0,detached,3143.0
37252500,99.6,northern sub,500,1500000,1980,simple,ground-floor,5,detached,3000.0
37252521,89.8,northern sub,165,650000,2008,premium,3,3,apartment,3939.0
41084423,166.7,northern sub,199,470000,1988,simple,1,3,maisonette,2362.0
41092121,126.3,northern sub,241,1050000,2011,simple,ground-floor,4,maisonette,4357.0
41092137,129.8,northern sub,1240,1800000,2003,simple,1,10,villa,1452.0
37276125,77.5,northern sub,400,1300000,2008,simple,ground-floor,3,maisonette,3250.0
41101051,76.8,northern sub,220,550000,1990,simple,ground-floor,3,maisonette,2500.0
37308344,93.5,northern sub,247,450000,1970,simple,1,3,apartment,1822.0
43431630,112.0,northern sub,180,360000,1901,simple,1,4,maisonette,2000.0
37314157,89.5,northern sub,370,1000000,2005,simple,ground-floor,3,detached,2703.0
43107989,95.5,northern sub,780,2400000,2007,simple,ground-floor,7,detached,3077.0
37331916,112.1,northern sub,235,810000,2009,simple,2,3,apartment,3447.0
37332058,104.3,northern sub,177,900000,2008,simple,2,3,apartment,5085.0
37343810,135.0,northern sub,130,580000,2019,simple,1,3,apartment,4462.0
37363933,81.5,northern sub,250,800000,1960,simple,basement,3,detached,3200.0
37373414,86.0,northern sub,540,1700000,1992,simple,ground-floor,4,detached,3148.0
43437087,159.4,northern sub,290,600000,1992,simple,ground-floor,3,maisonette,2069.0
37374023,83.7,northern sub,500,1550000,1992,simple,ground-floor,4,detached,3100.0
43437419,163.0,northern sub,267,500000,2008,star,ground-floor,3,maisonette,1873.0
37374237,92.9,northern sub,165,380000,1975,simple,3,3,apartment,2303.0
43437537,126.0,northern sub,424,990000,1982,simple,ground-floor,7,detached,2335.0
41137327,127.1,northern sub,470,1500000,1984,simple,ground-floor,5,detached,3191.0
43109344,151.0,northern sub,500,375000,2012,simple,ground-floor,6,detached,750.0
43438623,152.0,northern sub,220,500000,1982,simple,2,3,apartment,2273.0
41143030,109.9,northern sub,430,1080000,1990,simple,ground-floor,3,villa,2512.0
37394291,142.0,northern sub,420,1190000,2000,simple,ground-floor,3,maisonette,2833.0
37413060,118.0,northern sub,400,1200000,1997,simple,ground-floor,5,maisonette,3000.0
41161902,110.5,northern sub,975,2200000,1990,simple,ground-floor,8,detached,2256.0
41164670,136.0,northern sub,225,700000,2014,simple,ground-floor,5,maisonette,3111.0
37472714,166.0,northern sub,255,850000,2015,simple,ground-floor,4,maisonette,3333.0
37580195,86.9,northern sub,260,1000000,2012,simple,ground-floor,4,maisonette,3846.0
41192864,92.5,northern sub,330,680000,1995,up,2,4,apartment,2061.0
37593795,83.8,northern sub,145,395000,1992,simple,basement,2,maisonette,2724.0
41199254,123.7,northern sub,108,160000,1980,simple,1,2,apartment,1481.0
41201362,165.5,northern sub,220,1080000,2015,simple,3,4,apartment,4909.0
41212101,129.4,northern sub,340,550000,1984,simple,1,4,maisonette,1618.0
41214284,131.8,northern sub,400,2160000,2011,simple,ground-floor,4,maisonette,5400.0
37605670,143.5,northern sub,790,2400000,2009,star,ground-floor,6,detached,3038.0
41214285,134.0,northern sub,450,2400000,2010,simple,ground-floor,7,detached,5333.0
37610011,152.0,northern sub,380,1100000,2010,simple,ground-floor,4,detached,2895.0
37611250,132.0,northern sub,240,420000,2001,simple,1,4,maisonette,1750.0
37639511,117.8,northern sub,350,900000,2004,simple,ground-floor,3,detached,2571.0
37648465,120.5,northern sub,370,2000000,2008,simple,ground-floor,4,maisonette,5405.0
37651542,111.0,northern sub,300,850000,2008,simple,basement,4,maisonette,2833.0
43121345,149.8,northern sub,30,60000,1981,simple,ground-floor,1,apartment,2000.0
41248911,171.0,northern sub,870,1800000,2015,simple,ground-floor,5,villa,2069.0
43458549,172.0,northern sub,280,500000,1992,simple,ground-floor,3,maisonette,1786.0
37684856,143.0,northern sub,215,680000,2015,simple,ground-floor,5,maisonette,3163.0
37691404,82.6,northern sub,380,1100000,1990,premium,basement,4,detached,2895.0
37704161,146.7,northern sub,250,670000,2010,simple,ground-floor,5,maisonette,2680.0
37704168,157.9,northern sub,215,1070000,2010,simple,2,4,apartment,4977.0
43126594,149.5,northern sub,260,750000,1981,simple,ground-floor,5,detached,2885.0
37709904,106.0,northern sub,80,230000,2015,simple,1,2,apartment,2875.0
37712651,127.4,northern sub,290,560000,2004,simple,basement,3,maisonette,1931.0
37765365,118.0,northern sub,127,250000,1980,simple,3,2,apartment,1969.0
37798431,78.5,northern sub,520,1200000,1988,simple,ground-floor,4,maisonette,2308.0
37803206,157.4,northern sub,600,1200000,1988,simple,ground-floor,1,detached,2000.0
37809691,136.9,northern sub,500,1500000,1985,simple,ground-floor,5,detached,3000.0
37825888,132.9,northern sub,550,1550000,2002,simple,ground-floor,4,maisonette,2818.0
37859217,89.8,northern sub,265,620000,2012,simple,ground-floor,4,maisonette,2340.0
37866700,99.2,northern sub,250,690000,2013,star,ground-floor,5,apartment,2760.0
37875761,93.0,northern sub,225,420000,1980,simple,ground-floor,4,apartment,1867.0
37890964,122.4,northern sub,381,1400000,2011,simple,ground-floor,5,detached,3675.0
43137923,124.5,northern sub,400,875000,2007,simple,ground-floor,6,maisonette,2188.0
37895796,76.8,northern sub,250,600000,2007,simple,ground-floor,5,apartment,2400.0
37900501,158.2,northern sub,364,1450000,2008,simple,ground-floor,5,maisonette,3984.0
37900502,163.2,northern sub,323,1300000,2008,simple,ground-floor,5,maisonette,4025.0
37934549,133.3,northern sub,135,400000,1980,simple,3,2,apartment,2963.0
38053735,97.3,northern sub,420,1500000,2002,simple,ground-floor,6,maisonette,3571.0
38061112,126.5,northern sub,235,403000,2003,simple,1,4,apartment,1715.0
43143972,142.7,northern sub,474,750000,1989,simple,ground-floor,5,maisonette,1582.0
38063111,129.1,northern sub,165,550000,1960,simple,ground-floor,3,detached,3333.0
38063281,113.8,northern sub,200,900000,2009,simple,ground-floor,3,apartment,4500.0
38063342,125.2,northern sub,500,1300000,2013,simple,ground-floor,3,maisonette,2600.0
38120137,147.0,northern sub,278,600000,1986,simple,2,3,apartment,2158.0
38130401,123.6,northern sub,147,300000,1983,simple,3,3,apartment,2041.0
38131594,159.0,northern sub,424,900000,1986,simple,2,5,apartment,2123.0
43149240,78.7,northern sub,270,700000,1989,up,2,3,apartment,2593.0
43149299,84.1,northern sub,430,1000000,1989,simple,2,5,detached,2326.0
38154289,170.5,northern sub,220,1060000,2015,simple,3,4,apartment,4818.0
38154794,170.0,northern sub,135,580000,2015,simple,2,3,apartment,4296.0
38166892,80.3,northern sub,400,1100000,2006,simple,ground-floor,5,maisonette,2750.0
38167205,75.1,northern sub,116,290000,1979,simple,1,2,apartment,2500.0
38168593,70.3,northern sub,172,500000,1990,up,2,2,apartment,2907.0
38188151,133.9,northern sub,280,650000,2006,simple,ground-floor,3,maisonette,2321.0
38205806,94.0,northern sub,472,1200000,2000,simple,ground-floor,6,detached,2542.0
43151096,170.8,northern sub,240,750000,1981,simple,ground-floor,4,detached,3125.0
38232553,109.0,northern sub,340,1400000,2005,simple,1,5,maisonette,4118.0
38233452,133.5,northern sub,280,560000,2001,simple,ground-floor,4,maisonette,2000.0
38233459,136.8,northern sub,240,420000,2001,simple,1,4,maisonette,1750.0
38236377,65.5,northern sub,820,1500000,2006,simple,ground-floor,8,detached,1829.0
38242401,150.2,northern sub,240,420000,2001,simple,1,4,maisonette,1750.0
38244341,118.0,northern sub,290,900000,2019,simple,1,4,maisonette,3103.0
38245048,77.0,northern sub,255,400000,1995,simple,1,3,apartment,1569.0
38245410,64.0,northern sub,240,420000,2001,simple,basement,4,maisonette,1750.0
38245755,65.2,northern sub,250,600000,2010,simple,1,3,maisonette,2400.0
38263292,61.2,northern sub,240,420000,2002,simple,1,4,maisonette,1750.0
38264150,57.2,northern sub,350,1300000,2005,simple,ground-floor,4,maisonette,3714.0
38281201,170.0,northern sub,420,900000,1988,simple,ground-floor,5,detached,2143.0
38289621,135.5,northern sub,220,500000,2007,simple,ground-floor,5,apartment,2273.0
38289626,127.2,northern sub,250,750000,1960,simple,ground-floor,3,detached,3000.0
38312108,137.7,northern sub,147,300000,1981,simple,3,3,apartment,2041.0
38314183,153.0,northern sub,280,560000,2001,simple,ground-floor,4,maisonette,2000.0
38314496,76.9,northern sub,330,700000,2004,simple,ground-floor,4,maisonette,2121.0
41259469,141.9,northern sub,520,1500000,1985,simple,ground-floor,5,detached,2885.0
41259494,107.9,northern sub,250,2000000,2010,simple,ground-floor,3,maisonette,8000.0
41259854,91.7,northern sub,197,480000,1987,simple,ground-floor,4,maisonette,2437.0
38324137,152.1,northern sub,320,900000,2009,simple,ground-floor,6,maisonette,2812.0
38333434,102.4,northern sub,240,900000,2010,simple,ground-floor,4,apartment,3750.0
41283187,144.0,northern sub,520,2200000,1990,simple,ground-floor,5,detached,4231.0
38335200,118.0,northern sub,156,550000,2009,simple,1,3,apartment,3526.0
38335202,110.9,northern sub,205,550000,2001,simple,1,3,apartment,2683.0
43158420,149.0,northern sub,230,900000,2010,simple,ground-floor,4,apartment,3913.0
41292111,143.3,northern sub,465,700000,2004,simple,ground-floor,3,maisonette,1505.0
43159084,71.2,northern sub,250,660000,2019,simple,ground-floor,5,maisonette,2640.0
38345335,84.0,northern sub,235,900000,2008,premium,ground-floor,4,apartment,3830.0
41292301,117.7,northern sub,600,1200000,1997,simple,ground-floor,5,detached,2000.0
41292610,128.0,northern sub,200,900000,2010,simple,ground-floor,3,apartment,4500.0
38345533,63.5,northern sub,116,310000,1981,simple,1,2,apartment,2672.0
41292668,132.0,northern sub,350,750000,1987,simple,ground-floor,4,maisonette,2143.0
41292918,129.0,northern sub,250,450000,2005,simple,ground-floor,3,apartment,1800.0
41292972,140.0,northern sub,300,560000,2001,simple,ground-floor,3,maisonette,1867.0
41292975,117.7,northern sub,260,700000,1960,simple,ground-floor,4,detached,2692.0
41292978,134.0,northern sub,240,420000,2001,simple,1,4,maisonette,1750.0
41293091,114.5,northern sub,184,850000,2012,simple,2,3,apartment,4620.0
41293130,114.0,northern sub,200,700000,2012,simple,ground-floor,3,maisonette,3500.0
41293132,116.9,northern sub,253,750000,1960,simple,ground-floor,3,detached,2964.0
41293136,111.0,northern sub,680,750000,2008,simple,ground-floor,1,detached,1103.0
41293139,118.0,northern sub,680,750000,2008,simple,ground-floor,3,detached,1103.0
41293175,128.0,northern sub,496,1250000,2010,simple,ground-floor,4,maisonette,2520.0
41293178,128.5,northern sub,464,1450000,2010,simple,ground-floor,6,maisonette,3125.0
41293515,121.0,northern sub,245,1000000,2010,simple,2,4,maisonette,4082.0
41293516,122.0,northern sub,340,1300000,2005,simple,2,5,maisonette,3824.0
41293518,123.0,northern sub,300,1200000,2010,simple,ground-floor,4,maisonette,4000.0
41293556,140.5,northern sub,448,750000,2000,simple,ground-floor,4,maisonette,1674.0
38361661,131.2,northern sub,280,560000,2000,simple,ground-floor,4,maisonette,2000.0
41300474,106.5,northern sub,172,550000,1990,simple,2,3,apartment,3198.0
41312834,139.8,northern sub,500,1200000,1998,simple,ground-floor,4,maisonette,2400.0
41354083,168.2,northern sub,376,880000,2012,star,ground-floor,5,maisonette,2340.0
41356783,143.0,northern sub,185,350000,1985,simple,1,2,apartment,1892.0
38380942,75.0,northern sub,250,800000,2013,simple,ground-floor,4,maisonette,3200.0
38388236,91.7,northern sub,141,480000,2008,simple,basement,3,apartment,3404.0
